corridor,product,pathway,year,price_scenario,currency,parameter,direction,delta_pct,base_cost_per_tonne,new_cost_per_tonne,abs_change,pct_change
halifax_hamburg,hydrogen,grey_smr,2030,medium,EUR,service_speed_knots,down,-20.0,516.8851187590593,521.8940090169364,5.008890257877056,0.9690529048122778
halifax_hamburg,hydrogen,grey_smr,2030,medium,EUR,engine_load_fraction,up,20.0,516.8851187590593,520.8653563028628,3.9802375438034687,0.7700429746089896
halifax_hamburg,hydrogen,grey_smr,2030,medium,EUR,engine_load_fraction,down,-20.0,516.8851187590593,512.904881215256,-3.980237543803355,-0.7700429746089675
halifax_hamburg,hydrogen,grey_smr,2030,medium,EUR,sfoc_g_per_kwh,up,20.0,516.8851187590593,520.8653563028628,3.9802375438034687,0.7700429746089896
halifax_hamburg,hydrogen,grey_smr,2030,medium,EUR,sfoc_g_per_kwh,down,-20.0,516.8851187590593,512.904881215256,-3.980237543803355,-0.7700429746089675
halifax_hamburg,hydrogen,grey_smr,2030,medium,EUR,vlsfo_carbon_factor,up,20.0,516.8851187590593,519.2200535565885,2.334934797529172,0.4517318670606917
halifax_hamburg,hydrogen,grey_smr,2030,medium,EUR,vlsfo_carbon_factor,down,-20.0,516.8851187590593,514.5491029731979,-2.3360157858613775,-0.451941002184334
halifax_hamburg,hydrogen,grey_smr,2030,medium,EUR,port_days,up,20.0,516.8851187590593,516.8851187590593,0.0,0.0
halifax_hamburg,hydrogen,grey_smr,2030,medium,EUR,port_days,down,-20.0,516.8851187590593,516.8851187590593,0.0,0.0
halifax_hamburg,hydrogen,grey_smr,2030,medium,EUR,fueleu_actual_intensity_gco2e_mj,up,20.0,516.8851187590593,539.0889328843969,22.203814125337544,4.295696145914316
halifax_hamburg,hydrogen,grey_smr,2030,medium,EUR,fueleu_actual_intensity_gco2e_mj,down,-20.0,516.8851187590593,508.94122245411796,-7.943896304941347,-1.5368785087125545
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,embedded_emissions_tco2e_per_tonne,up,20.0,19.80233830905941,19.80233830905941,0.0,0.0
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,embedded_emissions_tco2e_per_tonne,down,-20.0,19.80233830905941,19.80233830905941,0.0,0.0
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,origin_carbon_price_eur_per_tco2e,up,20.0,19.80233830905941,19.80233830905941,0.0,0.0
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,origin_carbon_price_eur_per_tco2e,down,-20.0,19.80233830905941,19.80233830905941,0.0,0.0
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,cargo_tonnes,up,20.0,19.80233830905941,16.501948590882844,-3.300389718176568,-16.666666666666664
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,cargo_tonnes,down,-20.0,19.80233830905941,24.75292288632426,4.9505845772648485,24.99999999999998
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,carbon_price,up,20.0,19.80233830905941,22.17402670988302,2.371688400823608,11.97680982825437
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,carbon_price,down,-20.0,19.80233830905941,17.4306499082358,-2.3716884008236114,-11.976809828254389
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,main_engine_power_kw,up,20.0,19.80233830905941,23.782575852862834,3.9802375438034225,20.099836098560623
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,main_engine_power_kw,down,-20.0,19.80233830905941,15.822100765255986,-3.980237543803426,-20.09983609856064
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,service_speed_knots,up,20.0,19.80233830905941,16.463078137141373,-3.3392601719180384,-16.862958908192947
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,service_speed_knots,down,-20.0,19.80233830905941,24.811228566936467,5.008890257877056,25.29443836228941
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,engine_load_fraction,up,20.0,19.80233830905941,23.782575852862834,3.9802375438034225,20.099836098560623
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,engine_load_fraction,down,-20.0,19.80233830905941,15.822100765255986,-3.980237543803426,-20.09983609856064
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,sfoc_g_per_kwh,up,20.0,19.80233830905941,23.782575852862834,3.9802375438034225,20.099836098560623
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,sfoc_g_per_kwh,down,-20.0,19.80233830905941,15.822100765255986,-3.980237543803426,-20.09983609856064
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,vlsfo_carbon_factor,up,20.0,19.80233830905941,22.13727310658858,2.3349347975291685,11.791207488162923
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,vlsfo_carbon_factor,down,-20.0,19.80233830905941,17.466322523198052,-2.3360157858613597,-11.796666380518564
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,port_days,up,20.0,19.80233830905941,19.80233830905941,0.0,0.0
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,port_days,down,-20.0,19.80233830905941,19.80233830905941,0.0,0.0
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,fueleu_actual_intensity_gco2e_mj,up,20.0,19.80233830905941,42.00615243439691,22.203814125337498,112.12723355594542
halifax_hamburg,hydrogen,blue_smr_ccs,2030,medium,EUR,fueleu_actual_intensity_gco2e_mj,down,-20.0,19.80233830905941,11.85844200411805,-7.943896304941362,-40.11595085872809
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,embedded_emissions_tco2e_per_tonne,up,20.0,783.5381987590592,971.2630347590593,187.7248360000001,23.95860677849685
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,embedded_emissions_tco2e_per_tonne,down,-20.0,783.5381987590592,595.8133627590594,-187.72483599999987,-23.95860677849682
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,origin_carbon_price_eur_per_tco2e,up,20.0,783.5381987590592,647.8672128490595,-135.67098590999979,-17.31517188630635
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,origin_carbon_price_eur_per_tco2e,down,-20.0,783.5381987590592,919.2091846690595,135.67098591000024,17.315171886306405
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,cargo_tonnes,up,20.0,783.5381987590592,780.2378090408827,-3.300389718176575,-0.42121618619278783
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,cargo_tonnes,down,-20.0,783.5381987590592,788.4887833363241,4.950584577264863,0.6318242792891817
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,carbon_price,up,20.0,783.5381987590592,1074.3280451598828,290.78984640082354,37.11240203239184
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,carbon_price,down,-20.0,783.5381987590592,492.7483523582359,-290.78984640082336,-37.11240203239182
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,main_engine_power_kw,up,20.0,783.5381987590592,787.5184363028626,3.980237543803355,0.5079825782721401
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,main_engine_power_kw,down,-20.0,783.5381987590592,779.5579612152558,-3.9802375438034687,-0.5079825782721547
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,service_speed_knots,up,20.0,783.5381987590592,780.1989385871411,-3.339260171918113,-0.4261770743540925
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,service_speed_knots,down,-20.0,783.5381987590592,788.5470890169363,5.008890257877056,0.6392656115311243
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,engine_load_fraction,up,20.0,783.5381987590592,787.5184363028626,3.980237543803355,0.5079825782721401
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,engine_load_fraction,down,-20.0,783.5381987590592,779.5579612152558,-3.9802375438034687,-0.5079825782721547
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,sfoc_g_per_kwh,up,20.0,783.5381987590592,787.5184363028626,3.980237543803355,0.5079825782721401
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,sfoc_g_per_kwh,down,-20.0,783.5381987590592,779.5579612152558,-3.9802375438034687,-0.5079825782721547
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,vlsfo_carbon_factor,up,20.0,783.5381987590592,785.8731335565884,2.334934797529172,0.29799884692630957
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,vlsfo_carbon_factor,down,-20.0,783.5381987590592,781.2021829731979,-2.3360157858613775,-0.2981368093554441
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,port_days,up,20.0,783.5381987590592,783.5381987590592,0.0,0.0
