corridor,product,pathway,year,price_scenario,route_scenario,speed_scenario,vessel_set,vessel_class,uk_ets_variant,uk_price_variant,bunker_fuel,currency,cargo_tonnes,embedded_emissions_tco2e_per_tonne,cbam_cost_per_tonne,eu_ets_cost_per_tonne,fueleu_cost_per_tonne,uk_ets_cost_per_tonne,maritime_cost_per_tonne,total_compliance_cost_per_tonne
ningbo_felixstowe,ammonia,cbam_default,2026,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,4.36,0.0,0.0,0.0,0.042335506394499664,0.042335506394499664,0.042335506394499664
ningbo_felixstowe,hydrogen,green_electrolysis,2026,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,2.34,0.0,0.0,0.0,0.503764962251201,0.503764962251201,0.503764962251201
ningbo_felixstowe,hydrogen,coal_gasification,2026,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,20.09,0.0,0.0,0.0,0.503764962251201,0.503764962251201,0.503764962251201
ningbo_felixstowe,hydrogen,blue_ccs,2026,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,6.28,0.0,0.0,0.0,0.503764962251201,0.503764962251201,0.503764962251201
ningbo_felixstowe,hydrogen,cbam_default,2026,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,26.64,0.0,0.0,0.0,0.503764962251201,0.503764962251201,0.503764962251201
ningbo_felixstowe,ammonia,coal_gasification,2026,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,6.15,0.0,0.0,0.0,0.05229493427380571,0.05229493427380571,0.05229493427380571
ningbo_felixstowe,ammonia,green_electrolysis,2026,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,0.818,0.0,0.0,0.0,0.05229493427380571,0.05229493427380571,0.05229493427380571
ningbo_felixstowe,ammonia,cbam_default,2026,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,4.36,0.0,0.0,0.0,0.05229493427380571,0.05229493427380571,0.05229493427380571
ningbo_felixstowe,hydrogen,green_electrolysis,2026,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,2.34,0.0,0.0,0.0,0.6117364447494853,0.6117364447494853,0.6117364447494853
ningbo_felixstowe,hydrogen,coal_gasification,2026,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,20.09,0.0,0.0,0.0,0.6117364447494853,0.6117364447494853,0.6117364447494853
ningbo_felixstowe,hydrogen,blue_ccs,2026,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,6.28,0.0,0.0,0.0,0.6117364447494853,0.6117364447494853,0.6117364447494853
ningbo_felixstowe,hydrogen,cbam_default,2026,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,26.64,0.0,0.0,0.0,0.6117364447494853,0.6117364447494853,0.6117364447494853
ningbo_felixstowe,ammonia,coal_gasification,2026,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,6.15,0.0,0.0,0.0,0.0635032595917495,0.0635032595917495,0.0635032595917495
ningbo_felixstowe,ammonia,green_electrolysis,2026,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,0.818,0.0,0.0,0.0,0.0635032595917495,0.0635032595917495,0.0635032595917495
ningbo_felixstowe,ammonia,cbam_default,2026,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,4.36,0.0,0.0,0.0,0.0635032595917495,0.0635032595917495,0.0635032595917495
ningbo_felixstowe,hydrogen,green_electrolysis,2027,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,2.34,14.662532764552434,0.0,0.0,0.40782429649965685,0.40782429649965685,15.070357061052091
ningbo_felixstowe,hydrogen,coal_gasification,2027,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,20.09,125.88473642728992,0.0,0.0,0.40782429649965685,0.40782429649965685,126.29256072378958
ningbo_felixstowe,hydrogen,blue_ccs,2027,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,6.28,39.35072895785868,0.0,0.0,0.40782429649965685,0.40782429649965685,39.75855325435833
ningbo_felixstowe,hydrogen,cbam_default,2027,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,26.64,166.9272960887508,0.0,0.0,0.40782429649965685,0.40782429649965685,167.33512038525046
ningbo_felixstowe,ammonia,coal_gasification,2027,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,6.15,38.53614380427243,0.0,0.0,0.042335506394499664,0.042335506394499664,38.57847931066693
ningbo_felixstowe,ammonia,green_electrolysis,2027,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,0.818,5.125620427950381,0.0,0.0,0.042335506394499664,0.042335506394499664,5.167955934344881
ningbo_felixstowe,ammonia,cbam_default,2027,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,4.36,27.319932843354113,0.0,0.0,0.042335506394499664,0.042335506394499664,27.362268349748614
ningbo_felixstowe,hydrogen,green_electrolysis,2027,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,2.34,18.111893597413392,0.0,0.0,0.503764962251201,0.503764962251201,18.615658559664592
ningbo_felixstowe,hydrogen,coal_gasification,2027,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,20.09,155.49912067180986,0.0,0.0,0.503764962251201,0.503764962251201,156.00288563406107
ningbo_felixstowe,hydrogen,blue_ccs,2027,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,6.28,48.60798794519493,0.0,0.0,0.503764962251201,0.503764962251201,49.11175290744613
ningbo_felixstowe,hydrogen,cbam_default,2027,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,26.64,206.19694249362942,0.0,0.0,0.503764962251201,0.503764962251201,206.70070745588063
ningbo_felixstowe,ammonia,coal_gasification,2027,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,6.15,47.60177163422752,0.0,0.0,0.05229493427380571,0.05229493427380571,47.65406656850132
ningbo_felixstowe,ammonia,green_electrolysis,2027,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,0.818,6.331422633625708,0.0,0.0,0.05229493427380571,0.05229493427380571,6.383717567899514
ningbo_felixstowe,ammonia,cbam_default,2027,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,4.36,33.74694704475316,0.0,0.0,0.05229493427380571,0.05229493427380571,33.79924197902697
ningbo_felixstowe,hydrogen,green_electrolysis,2027,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,2.34,21.99379914682865,0.0,0.0,0.6117364447494853,0.6117364447494853,22.605535591578136
ningbo_felixstowe,hydrogen,coal_gasification,2027,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,20.09,188.8271046409349,0.0,0.0,0.6117364447494853,0.6117364447494853,189.43884108568437
ningbo_felixstowe,hydrogen,blue_ccs,2027,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,6.28,59.02609343678802,0.0,0.0,0.6117364447494853,0.6117364447494853,59.6378298815375
ningbo_felixstowe,hydrogen,cbam_default,2027,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,26.64,250.3909441331262,0.0,0.0,0.6117364447494853,0.6117364447494853,251.00268057787568
ningbo_felixstowe,ammonia,coal_gasification,2027,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,6.15,57.80421570640864,0.0,0.0,0.0635032595917495,0.0635032595917495,57.86771896600039
ningbo_felixstowe,ammonia,green_electrolysis,2027,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,0.818,7.688430641925573,0.0,0.0,0.0635032595917495,0.0635032595917495,7.751933901517322
ningbo_felixstowe,ammonia,cbam_default,2027,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,4.36,40.97989926503117,0.0,0.0,0.0635032595917495,0.0635032595917495,41.04340252462292
ningbo_felixstowe,hydrogen,green_electrolysis,2028,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,2.34,16.68657038597416,0.0,0.0,0.40782429649965685,0.40782429649965685,17.09439468247382
ningbo_felixstowe,hydrogen,coal_gasification,2028,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,20.09,143.26205087787218,0.0,0.0,0.40782429649965685,0.40782429649965685,143.66987517437184
ningbo_felixstowe,hydrogen,blue_ccs,2028,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,6.28,44.7827615486828,0.0,0.0,0.40782429649965685,0.40782429649965685,45.190585845182454
ningbo_felixstowe,hydrogen,cbam_default,2028,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,26.64,189.97018593262894,0.0,0.0,0.40782429649965685,0.40782429649965685,190.3780102291286
ningbo_felixstowe,ammonia,coal_gasification,2028,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,6.15,43.85572986057312,0.0,0.0,0.042335506394499664,0.042335506394499664,43.89806536696762
ningbo_felixstowe,ammonia,green_electrolysis,2028,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,0.818,5.833168622105498,0.0,0.0,0.042335506394499664,0.042335506394499664,5.875504128499998
ningbo_felixstowe,ammonia,cbam_default,2028,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,4.36,31.091216616601436,0.0,0.0,0.042335506394499664,0.042335506394499664,31.133552122995937
ningbo_felixstowe,hydrogen,green_electrolysis,2028,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,2.34,16.68657038597416,0.0,0.0,13.696774193548388,13.696774193548388,30.38334457952255
ningbo_felixstowe,hydrogen,coal_gasification,2028,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,20.09,143.26205087787218,0.0,0.0,13.696774193548388,13.696774193548388,156.95882507142056
ningbo_felixstowe,hydrogen,blue_ccs,2028,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,6.28,44.7827615486828,0.0,0.0,13.696774193548388,13.696774193548388,58.479535742231185
ningbo_felixstowe,hydrogen,cbam_default,2028,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,26.64,189.97018593262894,0.0,0.0,13.696774193548388,13.696774193548388,203.66696012617732
ningbo_felixstowe,ammonia,coal_gasification,2028,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,6.15,43.85572986057312,0.0,0.0,1.4218374835239216,1.4218374835239216,45.277567344097044
ningbo_felixstowe,ammonia,green_electrolysis,2028,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,0.818,5.833168622105498,0.0,0.0,1.4218374835239216,1.4218374835239216,7.25500610562942
ningbo_felixstowe,ammonia,cbam_default,2028,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,4.36,31.091216616601436,0.0,0.0,1.4218374835239216,1.4218374835239216,32.51305410012536
ningbo_felixstowe,hydrogen,green_electrolysis,2028,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,2.34,20.612086069274582,0.0,0.0,0.503764962251201,0.503764962251201,21.115851031525782
ningbo_felixstowe,hydrogen,coal_gasification,2028,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,20.09,176.9644483468916,0.0,0.0,0.503764962251201,0.503764962251201,177.4682133091428
ningbo_felixstowe,hydrogen,blue_ccs,2028,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,6.28,55.31790620301042,0.0,0.0,0.503764962251201,0.503764962251201,55.82167116526163
ningbo_felixstowe,hydrogen,cbam_default,2028,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,26.64,234.6606721732799,0.0,0.0,0.503764962251201,0.503764962251201,235.1644371355311
ningbo_felixstowe,ammonia,coal_gasification,2028,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,6.15,54.172790310272944,0.0,0.0,0.05229493427380571,0.05229493427380571,54.22508524454675
ningbo_felixstowe,ammonia,green_electrolysis,2028,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,0.818,7.2054215404558155,0.0,0.0,0.05229493427380571,0.05229493427380571,7.257716474729621
ningbo_felixstowe,ammonia,cbam_default,2028,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,4.36,38.40542532565692,0.0,0.0,0.05229493427380571,0.05229493427380571,38.457720259930724
ningbo_felixstowe,hydrogen,green_electrolysis,2028,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,2.34,20.612086069274582,0.0,0.0,16.918940322580646,16.918940322580646,37.53102639185523
ningbo_felixstowe,hydrogen,coal_gasification,2028,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,20.09,176.9644483468916,0.0,0.0,16.918940322580646,16.918940322580646,193.88338866947225
ningbo_felixstowe,hydrogen,blue_ccs,2028,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,6.28,55.31790620301042,0.0,0.0,16.918940322580646,16.918940322580646,72.23684652559106
ningbo_felixstowe,hydrogen,cbam_default,2028,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,26.64,234.6606721732799,0.0,0.0,16.918940322580646,16.918940322580646,251.57961249586054
ningbo_felixstowe,ammonia,coal_gasification,2028,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,6.15,54.172790310272944,0.0,0.0,1.7563247515229239,1.7563247515229239,55.92911506179587
ningbo_felixstowe,ammonia,green_electrolysis,2028,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,0.818,7.2054215404558155,0.0,0.0,1.7563247515229239,1.7563247515229239,8.96174629197874
ningbo_felixstowe,ammonia,cbam_default,2028,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,4.36,38.40542532565692,0.0,0.0,1.7563247515229239,1.7563247515229239,40.161750077179846
ningbo_felixstowe,hydrogen,green_electrolysis,2028,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,2.34,25.029855578961243,0.0,0.0,0.6117364447494853,0.6117364447494853,25.64159202371073
ningbo_felixstowe,hydrogen,coal_gasification,2028,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,20.09,214.89307631680828,0.0,0.0,0.6117364447494853,0.6117364447494853,215.50481276155776
ningbo_felixstowe,hydrogen,blue_ccs,2028,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,6.28,67.1741423230242,0.0,0.0,0.6117364447494853,0.6117364447494853,67.78587876777368
ningbo_felixstowe,hydrogen,cbam_default,2028,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,26.64,284.9552788989434,0.0,0.0,0.6117364447494853,0.6117364447494853,285.5670153436929
ningbo_felixstowe,ammonia,coal_gasification,2028,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,6.15,65.78359479085968,0.0,0.0,0.0635032595917495,0.0635032595917495,65.84709805045144
ningbo_felixstowe,ammonia,green_electrolysis,2028,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,0.818,8.749752933158247,0.0,0.0,0.0635032595917495,0.0635032595917495,8.813256192749996
ningbo_felixstowe,ammonia,cbam_default,2028,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,4.36,46.63682492490216,0.0,0.0,0.0635032595917495,0.0635032595917495,46.700328184493905
ningbo_felixstowe,hydrogen,green_electrolysis,2028,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,2.34,25.029855578961243,0.0,0.0,20.545161290322582,20.545161290322582,45.57501686928383
ningbo_felixstowe,hydrogen,coal_gasification,2028,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,20.09,214.89307631680828,0.0,0.0,20.545161290322582,20.545161290322582,235.43823760713087
ningbo_felixstowe,hydrogen,blue_ccs,2028,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,6.28,67.1741423230242,0.0,0.0,20.545161290322582,20.545161290322582,87.71930361334678
ningbo_felixstowe,hydrogen,cbam_default,2028,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,26.64,284.9552788989434,0.0,0.0,20.545161290322582,20.545161290322582,305.500440189266
ningbo_felixstowe,ammonia,coal_gasification,2028,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,6.15,65.78359479085968,0.0,0.0,2.1327562252858825,2.1327562252858825,67.91635101614557
ningbo_felixstowe,ammonia,green_electrolysis,2028,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,0.818,8.749752933158247,0.0,0.0,2.1327562252858825,2.1327562252858825,10.88250915844413
ningbo_felixstowe,ammonia,cbam_default,2028,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,4.36,46.63682492490216,0.0,0.0,2.1327562252858825,2.1327562252858825,48.76958115018804
ningbo_felixstowe,hydrogen,green_electrolysis,2029,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,2.34,20.73464562881763,0.0,0.0,0.40782429649965685,0.40782429649965685,21.14246992531729
ningbo_felixstowe,hydrogen,coal_gasification,2029,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,20.09,178.01667977903685,0.0,0.0,0.40782429649965685,0.40782429649965685,178.4245040755365
ningbo_felixstowe,hydrogen,blue_ccs,2029,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,6.28,55.64682673033108,0.0,0.0,0.40782429649965685,0.40782429649965685,56.05465102683073
ningbo_felixstowe,hydrogen,cbam_default,2029,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,26.64,236.05596562038534,0.0,0.0,0.40782429649965685,0.40782429649965685,236.463789916885
ningbo_felixstowe,ammonia,coal_gasification,2029,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,6.15,54.49490197317455,0.0,0.0,0.042335506394499664,0.042335506394499664,54.53723747956905
ningbo_felixstowe,ammonia,green_electrolysis,2029,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,0.818,7.248265010415736,0.0,0.0,0.042335506394499664,0.042335506394499664,7.290600516810235
ningbo_felixstowe,ammonia,cbam_default,2029,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,4.36,38.633784163096095,0.0,0.0,0.042335506394499664,0.042335506394499664,38.676119669490596
ningbo_felixstowe,hydrogen,green_electrolysis,2029,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,2.34,20.73464562881763,0.0,0.0,13.696774193548388,13.696774193548388,34.43141982236602
ningbo_felixstowe,hydrogen,coal_gasification,2029,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,20.09,178.01667977903685,0.0,0.0,13.696774193548388,13.696774193548388,191.71345397258523
ningbo_felixstowe,hydrogen,blue_ccs,2029,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,6.28,55.64682673033108,0.0,0.0,13.696774193548388,13.696774193548388,69.34360092387946
ningbo_felixstowe,hydrogen,cbam_default,2029,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,26.64,236.05596562038534,0.0,0.0,13.696774193548388,13.696774193548388,249.75273981393372
ningbo_felixstowe,ammonia,coal_gasification,2029,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,6.15,54.49490197317455,0.0,0.0,1.4218374835239216,1.4218374835239216,55.91673945669847
ningbo_felixstowe,ammonia,green_electrolysis,2029,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,0.818,7.248265010415736,0.0,0.0,1.4218374835239216,1.4218374835239216,8.670102493939657
ningbo_felixstowe,ammonia,cbam_default,2029,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,4.36,38.633784163096095,0.0,0.0,1.4218374835239216,1.4218374835239216,40.05562164662002
ningbo_felixstowe,hydrogen,green_electrolysis,2029,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,2.34,25.612471012996973,0.0,0.0,0.503764962251201,0.503764962251201,26.116235975248173
ningbo_felixstowe,hydrogen,coal_gasification,2029,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,20.09,219.89510369705525,0.0,0.0,0.503764962251201,0.503764962251201,220.39886865930646
ningbo_felixstowe,hydrogen,blue_ccs,2029,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,6.28,68.73774271864146,0.0,0.0,0.503764962251201,0.503764962251201,69.24150768089265
ningbo_felixstowe,hydrogen,cbam_default,2029,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,26.64,291.588131532581,0.0,0.0,0.503764962251201,0.503764962251201,292.09189649483216
ningbo_felixstowe,ammonia,coal_gasification,2029,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,6.15,67.31482766236385,0.0,0.0,0.05229493427380571,0.05229493427380571,67.36712259663766
ningbo_felixstowe,ammonia,green_electrolysis,2029,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,0.818,8.953419354116036,0.0,0.0,0.05229493427380571,0.05229493427380571,9.005714288389841
ningbo_felixstowe,ammonia,cbam_default,2029,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,4.36,47.72238188746445,0.0,0.0,0.05229493427380571,0.05229493427380571,47.774676821738254
ningbo_felixstowe,hydrogen,green_electrolysis,2029,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,2.34,25.612471012996973,0.0,0.0,16.918940322580646,16.918940322580646,42.531411335577616
ningbo_felixstowe,hydrogen,coal_gasification,2029,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,20.09,219.89510369705525,0.0,0.0,16.918940322580646,16.918940322580646,236.8140440196359
ningbo_felixstowe,hydrogen,blue_ccs,2029,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,6.28,68.73774271864146,0.0,0.0,16.918940322580646,16.918940322580646,85.6566830412221
ningbo_felixstowe,hydrogen,cbam_default,2029,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,26.64,291.588131532581,0.0,0.0,16.918940322580646,16.918940322580646,308.5070718551616
ningbo_felixstowe,ammonia,coal_gasification,2029,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,6.15,67.31482766236385,0.0,0.0,1.7563247515229239,1.7563247515229239,69.07115241388678
ningbo_felixstowe,ammonia,green_electrolysis,2029,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,0.818,8.953419354116036,0.0,0.0,1.7563247515229239,1.7563247515229239,10.70974410563896
ningbo_felixstowe,ammonia,cbam_default,2029,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,4.36,47.72238188746445,0.0,0.0,1.7563247515229239,1.7563247515229239,49.478706638987376
ningbo_felixstowe,hydrogen,green_electrolysis,2029,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,2.34,31.101968443226443,0.0,0.0,0.6117364447494853,0.6117364447494853,31.71370488797593
ningbo_felixstowe,hydrogen,coal_gasification,2029,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,20.09,267.0250196685553,0.0,0.0,0.6117364447494853,0.6117364447494853,267.6367561133048
ningbo_felixstowe,hydrogen,blue_ccs,2029,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,6.28,83.47024009549662,0.0,0.0,0.6117364447494853,0.6117364447494853,84.0819765402461
ningbo_felixstowe,hydrogen,cbam_default,2029,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,26.64,354.083948430578,0.0,0.0,0.6117364447494853,0.6117364447494853,354.6956848753275
ningbo_felixstowe,ammonia,coal_gasification,2029,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,6.15,81.74235295976182,0.0,0.0,0.0635032595917495,0.0635032595917495,81.80585621935357
ningbo_felixstowe,ammonia,green_electrolysis,2029,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,0.818,10.872397515623604,0.0,0.0,0.0635032595917495,0.0635032595917495,10.935900775215353
ningbo_felixstowe,ammonia,cbam_default,2029,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,4.36,57.95067624464415,0.0,0.0,0.0635032595917495,0.0635032595917495,58.0141795042359
ningbo_felixstowe,hydrogen,green_electrolysis,2029,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,2.34,31.101968443226443,0.0,0.0,20.545161290322582,20.545161290322582,51.64712973354902
ningbo_felixstowe,hydrogen,coal_gasification,2029,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,20.09,267.0250196685553,0.0,0.0,20.545161290322582,20.545161290322582,287.57018095887787
ningbo_felixstowe,hydrogen,blue_ccs,2029,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,6.28,83.47024009549662,0.0,0.0,20.545161290322582,20.545161290322582,104.0154013858192
ningbo_felixstowe,hydrogen,cbam_default,2029,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,26.64,354.083948430578,0.0,0.0,20.545161290322582,20.545161290322582,374.6291097209006
ningbo_felixstowe,ammonia,coal_gasification,2029,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,6.15,81.74235295976182,0.0,0.0,2.1327562252858825,2.1327562252858825,83.8751091850477
