corridor,vessel_set,route_scenario,speed_scenario,year,price_scenario,uk_ets_variant,distance_nm,voyage_days,voyage_co2_t,port_co2_t,voyage_co2e_t,port_co2e_t,uk_price_variant,bunker_fuel,eu_ets_cost_eur,fueleu_cost_eur,uk_ets_cost_gbp,total_eur,total_gbp
ningbo_felixstowe,VLGC/VLAC,suez,lower,2030,low,current_scope,10403,33.3,4333.6,58.51,4401.1,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,suez,lower,2030,low,proposed_expansion,10403,33.3,4333.6,58.51,4401.1,59.42,frozen,n/a,0.0,0.0,90398.80000000002,0.0,90398.80000000002
ningbo_felixstowe,VLGC/VLAC,suez,lower,2030,medium,current_scope,10403,33.3,4333.6,58.51,4401.1,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,suez,lower,2030,medium,proposed_expansion,10403,33.3,4333.6,58.51,4401.1,59.42,frozen,n/a,0.0,0.0,111665.1177,0.0,111665.1177
ningbo_felixstowe,VLGC/VLAC,suez,lower,2030,high,current_scope,10403,33.3,4333.6,58.51,4401.1,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,suez,lower,2030,high,proposed_expansion,10403,33.3,4333.6,58.51,4401.1,59.42,frozen,n/a,0.0,0.0,135598.2,0.0,135598.2
ningbo_felixstowe,VLGC/VLAC,cape,lower,2026,low,current_scope,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,cape,lower,2026,medium,current_scope,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,cape,lower,2026,high,current_scope,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,cape,lower,2027,low,current_scope,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,cape,lower,2027,medium,current_scope,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,cape,lower,2027,high,current_scope,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,cape,lower,2028,low,current_scope,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,cape,lower,2028,low,proposed_expansion,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,127928.80000000002,0.0,127928.80000000002
ningbo_felixstowe,VLGC/VLAC,cape,lower,2028,medium,current_scope,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,cape,lower,2028,medium,proposed_expansion,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,158024.0502,0.0,158024.0502
ningbo_felixstowe,VLGC/VLAC,cape,lower,2028,high,current_scope,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,cape,lower,2028,high,proposed_expansion,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,191893.2,0.0,191893.2
ningbo_felixstowe,VLGC/VLAC,cape,lower,2029,low,current_scope,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,cape,lower,2029,low,proposed_expansion,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,127928.80000000002,0.0,127928.80000000002
ningbo_felixstowe,VLGC/VLAC,cape,lower,2029,medium,current_scope,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,cape,lower,2029,medium,proposed_expansion,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,158024.0502,0.0,158024.0502
ningbo_felixstowe,VLGC/VLAC,cape,lower,2029,high,current_scope,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,cape,lower,2029,high,proposed_expansion,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,191893.2,0.0,191893.2
ningbo_felixstowe,VLGC/VLAC,cape,lower,2030,low,current_scope,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,cape,lower,2030,low,proposed_expansion,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,127928.80000000002,0.0,127928.80000000002
ningbo_felixstowe,VLGC/VLAC,cape,lower,2030,medium,current_scope,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,cape,lower,2030,medium,proposed_expansion,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,158024.0502,0.0,158024.0502
ningbo_felixstowe,VLGC/VLAC,cape,lower,2030,high,current_scope,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,cape,lower,2030,high,proposed_expansion,14815,47.5,6181.3,58.51,6277.6,59.42,frozen,n/a,0.0,0.0,191893.2,0.0,191893.2
ningbo_felixstowe,VLGC/VLAC,suez,base,2026,low,current_scope,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,suez,base,2026,medium,current_scope,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,suez,base,2026,high,current_scope,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,suez,base,2027,low,current_scope,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,suez,base,2027,medium,current_scope,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,suez,base,2027,high,current_scope,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,suez,base,2028,low,current_scope,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,suez,base,2028,low,proposed_expansion,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,79824.8,0.0,79824.8
ningbo_felixstowe,VLGC/VLAC,suez,base,2028,medium,current_scope,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,suez,base,2028,medium,proposed_expansion,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,98603.5842,0.0,98603.5842
ningbo_felixstowe,VLGC/VLAC,suez,base,2028,high,current_scope,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,suez,base,2028,high,proposed_expansion,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,119737.20000000001,0.0,119737.20000000001
ningbo_felixstowe,VLGC/VLAC,suez,base,2029,low,current_scope,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,suez,base,2029,low,proposed_expansion,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,79824.8,0.0,79824.8
ningbo_felixstowe,VLGC/VLAC,suez,base,2029,medium,current_scope,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,suez,base,2029,medium,proposed_expansion,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,98603.5842,0.0,98603.5842
ningbo_felixstowe,VLGC/VLAC,suez,base,2029,high,current_scope,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,suez,base,2029,high,proposed_expansion,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,119737.20000000001,0.0,119737.20000000001
ningbo_felixstowe,VLGC/VLAC,suez,base,2030,low,current_scope,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,suez,base,2030,low,proposed_expansion,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,79824.8,0.0,79824.8
ningbo_felixstowe,VLGC/VLAC,suez,base,2030,medium,current_scope,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,suez,base,2030,medium,proposed_expansion,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,98603.5842,0.0,98603.5842
ningbo_felixstowe,VLGC/VLAC,suez,base,2030,high,current_scope,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,suez,base,2030,high,proposed_expansion,10403,29.3,3813.0,58.51,3872.4,59.42,frozen,n/a,0.0,0.0,119737.20000000001,0.0,119737.20000000001
ningbo_felixstowe,VLGC/VLAC,cape,base,2026,low,current_scope,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,cape,base,2026,medium,current_scope,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,cape,base,2026,high,current_scope,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,cape,base,2027,low,current_scope,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,cape,base,2027,medium,current_scope,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,cape,base,2027,high,current_scope,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,cape,base,2028,low,current_scope,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,cape,base,2028,low,proposed_expansion,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,112602.8,0.0,112602.8
ningbo_felixstowe,VLGC/VLAC,cape,base,2028,medium,current_scope,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,cape,base,2028,medium,proposed_expansion,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,139092.6087,0.0,139092.6087
ningbo_felixstowe,VLGC/VLAC,cape,base,2028,high,current_scope,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,cape,base,2028,high,proposed_expansion,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,168904.2,0.0,168904.2
ningbo_felixstowe,VLGC/VLAC,cape,base,2029,low,current_scope,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,cape,base,2029,low,proposed_expansion,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,112602.8,0.0,112602.8
ningbo_felixstowe,VLGC/VLAC,cape,base,2029,medium,current_scope,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,cape,base,2029,medium,proposed_expansion,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,139092.6087,0.0,139092.6087
ningbo_felixstowe,VLGC/VLAC,cape,base,2029,high,current_scope,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,cape,base,2029,high,proposed_expansion,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,168904.2,0.0,168904.2
ningbo_felixstowe,VLGC/VLAC,cape,base,2030,low,current_scope,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,cape,base,2030,low,proposed_expansion,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,112602.8,0.0,112602.8
ningbo_felixstowe,VLGC/VLAC,cape,base,2030,medium,current_scope,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,cape,base,2030,medium,proposed_expansion,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,139092.6087,0.0,139092.6087
ningbo_felixstowe,VLGC/VLAC,cape,base,2030,high,current_scope,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,cape,base,2030,high,proposed_expansion,14815,41.7,5426.7,58.51,5511.3,59.42,frozen,n/a,0.0,0.0,168904.2,0.0,168904.2
ningbo_felixstowe,VLGC/VLAC,suez,upper,2026,low,current_scope,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,suez,upper,2026,medium,current_scope,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,suez,upper,2026,high,current_scope,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,suez,upper,2027,low,current_scope,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,suez,upper,2027,medium,current_scope,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,suez,upper,2027,high,current_scope,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,suez,upper,2028,low,current_scope,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,suez,upper,2028,low,proposed_expansion,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,69776.8,0.0,69776.8
ningbo_felixstowe,VLGC/VLAC,suez,upper,2028,medium,current_scope,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,suez,upper,2028,medium,proposed_expansion,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,86191.7922,0.0,86191.7922
ningbo_felixstowe,VLGC/VLAC,suez,upper,2028,high,current_scope,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,suez,upper,2028,high,proposed_expansion,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,104665.20000000001,0.0,104665.20000000001
ningbo_felixstowe,VLGC/VLAC,suez,upper,2029,low,current_scope,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,suez,upper,2029,low,proposed_expansion,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,69776.8,0.0,69776.8
ningbo_felixstowe,VLGC/VLAC,suez,upper,2029,medium,current_scope,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,suez,upper,2029,medium,proposed_expansion,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,86191.7922,0.0,86191.7922
ningbo_felixstowe,VLGC/VLAC,suez,upper,2029,high,current_scope,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,suez,upper,2029,high,proposed_expansion,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,104665.20000000001,0.0,104665.20000000001
ningbo_felixstowe,VLGC/VLAC,suez,upper,2030,low,current_scope,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,suez,upper,2030,low,proposed_expansion,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,69776.8,0.0,69776.8
ningbo_felixstowe,VLGC/VLAC,suez,upper,2030,medium,current_scope,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,suez,upper,2030,medium,proposed_expansion,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,86191.7922,0.0,86191.7922
ningbo_felixstowe,VLGC/VLAC,suez,upper,2030,high,current_scope,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,suez,upper,2030,high,proposed_expansion,10403,25.5,3318.3,58.51,3370.0,59.42,frozen,n/a,0.0,0.0,104665.20000000001,0.0,104665.20000000001
ningbo_felixstowe,VLGC/VLAC,cape,upper,2026,low,current_scope,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,cape,upper,2026,medium,current_scope,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,cape,upper,2026,high,current_scope,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,cape,upper,2027,low,current_scope,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,cape,upper,2027,medium,current_scope,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,cape,upper,2027,high,current_scope,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,cape,upper,2028,low,current_scope,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,cape,upper,2028,low,proposed_expansion,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,98328.80000000002,0.0,98328.80000000002
ningbo_felixstowe,VLGC/VLAC,cape,upper,2028,medium,current_scope,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,cape,upper,2028,medium,proposed_expansion,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,121460.6502,0.0,121460.6502
ningbo_felixstowe,VLGC/VLAC,cape,upper,2028,high,current_scope,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,cape,upper,2028,high,proposed_expansion,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,147493.2,0.0,147493.2
ningbo_felixstowe,VLGC/VLAC,cape,upper,2029,low,current_scope,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,cape,upper,2029,low,proposed_expansion,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,98328.80000000002,0.0,98328.80000000002
ningbo_felixstowe,VLGC/VLAC,cape,upper,2029,medium,current_scope,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,cape,upper,2029,medium,proposed_expansion,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,121460.6502,0.0,121460.6502
ningbo_felixstowe,VLGC/VLAC,cape,upper,2029,high,current_scope,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,cape,upper,2029,high,proposed_expansion,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,147493.2,0.0,147493.2
ningbo_felixstowe,VLGC/VLAC,cape,upper,2030,low,current_scope,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,2376.8,0.0,2376.8
ningbo_felixstowe,VLGC/VLAC,cape,upper,2030,low,proposed_expansion,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,98328.80000000002,0.0,98328.80000000002
ningbo_felixstowe,VLGC/VLAC,cape,upper,2030,medium,current_scope,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,2935.9422,0.0,2935.9422
ningbo_felixstowe,VLGC/VLAC,cape,upper,2030,medium,proposed_expansion,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,121460.6502,0.0,121460.6502
ningbo_felixstowe,VLGC/VLAC,cape,upper,2030,high,current_scope,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,3565.2000000000003,0.0,3565.2000000000003
ningbo_felixstowe,VLGC/VLAC,cape,upper,2030,high,proposed_expansion,14815,36.3,4724.0,58.51,4797.6,59.42,frozen,n/a,0.0,0.0,147493.2,0.0,147493.2
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2026,low,current_scope,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,11747.2,0.0,11747.2
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2026,medium,current_scope,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,14510.728799999999,0.0,14510.728799999999
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2026,high,current_scope,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,17620.8,0.0,17620.8
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2027,low,current_scope,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,11747.2,0.0,11747.2
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2027,medium,current_scope,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,14510.728799999999,0.0,14510.728799999999
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2027,high,current_scope,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,17620.8,0.0,17620.8
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2028,low,current_scope,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,11747.2,0.0,11747.2
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2028,low,proposed_expansion,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,264919.2,0.0,264919.2
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2028,medium,current_scope,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,14510.728799999999,0.0,14510.728799999999
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2028,medium,proposed_expansion,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,327241.44180000003,0.0,327241.44180000003
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2028,high,current_scope,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,17620.8,0.0,17620.8
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2028,high,proposed_expansion,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,397378.80000000005,0.0,397378.80000000005
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2029,low,current_scope,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,11747.2,0.0,11747.2
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2029,low,proposed_expansion,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,264919.2,0.0,264919.2
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2029,medium,current_scope,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,14510.728799999999,0.0,14510.728799999999
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2029,medium,proposed_expansion,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,327241.44180000003,0.0,327241.44180000003
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2029,high,current_scope,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,17620.8,0.0,17620.8
